38,6,539.43,87.14,217.87,100.19000000000001,1,1,1.0
38,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
38,3,315.39,1.49,384.11,108.29,1,1,1.0
39,4,126.23,43.95,125.71,59.0,1,1,1.0
39,5,859.35,519.32,100.64999999999998,20.67999999999995,1,1,1.0
39,6,510.89,79.83,204.01,100.17999999999999,1,1,1.0
39,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
39,3,315.39,1.49,384.11,108.29,1,1,1.0
40,4,111.27,42.29,125.71,59.00000000000001,1,1,1.0
40,6,479.43,82.8,204.01000000000005,91.36,1,1,1.0
40,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
40,3,315.39,1.49,384.11,108.29,1,1,1.0
41,4,102.96,38.96,114.04,58.99999999999999,1,1,1.0
41,6,449.43,74.75,193.77000000000004,91.36000000000001,1,1,1.0
41,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
41,3,315.39,1.49,384.11,108.29,1,1,1.0
42,4,90.4,37.49,114.04999999999998,58.99999999999999,1,1,1.0
42,6,424.55,71.8,184.95,86.99,1,1,1.0
42,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
42,3,315.39,1.49,384.11,108.29,1,1,1.0
43,4,74.89,37.49,114.05,58.99999999999999,1,1,1.0
43,6,396.02,70.3,180.58000000000004,79.71,1,1,1.0
43,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
43,3,315.39,1.49,384.11,108.29,1,1,1.0
44,4,66.03,33.79,111.07,59.00000000000001,1,1,1.0
44,6,369.67,67.4,175.43,75.29999999999998,1,1,1.0
44,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
44,3,315.39,1.49,384.11,108.29,1,1,1.0
45,4,52.74,30.1,111.07,58.99999999999999,1,1,1.0
45,6,350.65,64.5,164.45000000000005,73.07,1,1,1.0
45,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
45,3,315.39,1.49,384.11,108.29,1,1,1.0
46,4,43.88,27.15,102.92000000000002,59.00000000000001,1,1,1.0
46,6,327.24,57.92,161.56,73.07000000000001,1,1,1.0
46,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
46,3,315.39,1.49,384.11,108.29,1,1,1.0
47,4,35.02,31.6,102.91999999999999,52.330000000000005,1,1,1.0
47,6,305.28,54.99,153.52000000000004,73.07,1,1,1.0
47,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
47,3,315.39,1.49,384.11,108.29,1,1,1.0
48,4,21.73,27.91,102.92,52.33,1,1,1.0
48,6,284.8,51.33,146.89999999999998,73.07000000000001,1,1,1.0
48,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
48,3,315.39,1.49,384.11,108.29,1,1,1.0
49,4,11.39,26.43,102.92,52.330000000000005,1,1,1.0
49,6,265.04,47.7,146.89999999999998,70.85,1,1,1.0
49,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
49,3,315.39,1.49,384.11,108.29,1,1,1.0
50,4,1.79,25.69,102.91999999999999,52.33,1,1,1.0
50,6,246.01,46.2,140.29000000000002,66.5,1,1,1.0
50,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
50,3,315.39,1.49,384.11,108.29,1,1,1.0
51,4,1.05,19.78,83.75,52.33,1,1,1.0
51,6,228.45,42.54,140.29000000000002,66.5,1,1,1.0
51,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
51,3,315.39,1.49,384.11,108.29,1,1,1.0
52,4,1.05,19.78,75.65,50.120000000000005,1,1,1.0
52,6,213.09,41.81,128.60999999999999,66.49,1,1,1.0
52,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
52,3,315.39,1.49,384.11,108.29,1,1,1.0
53,4,1.05,19.78,66.05,49.42,1,1,1.0
53,6,196.99,38.88,128.61,66.5,1,1,1.0
53,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
53,3,315.39,1.49,384.11,108.29,1,1,1.0
54,4,0.0,18.31,57.5,49.41,1,1,1.0
54,6,182.35,35.22,128.62000000000003,66.5,1,1,1.0
54,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
54,3,315.39,1.49,384.11,108.29,1,1,1.0
55,4,0.0,14.61,46.42,49.42,1,1,1.0
55,6,167.72,36.7,119.88000000000002,61.36,1,1,1.0
55,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
55,3,315.39,1.49,384.11,108.29,1,1,1.0
56,4,0.0,14.61,39.8,49.42,1,1,1.0
56,6,153.09,33.04,115.51000000000002,61.36000000000001,1,1,1.0
56,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
56,3,315.39,1.49,384.11,108.29,1,1,1.0
57,4,0.0,13.88,30.94,49.41,1,1,1.0
57,6,141.38,33.04,111.12,61.36000000000001,1,1,1.0
57,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
57,3,315.39,1.49,384.11,108.29,1,1,1.0
58,4,0.0,13.88,20.6,49.41,1,1,1.0
58,6,128.21,30.11,105.98999999999998,61.36,1,1,1.0
58,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
58,3,315.39,1.49,384.11,108.29,1,1,1.0
59,4,0.0,13.88,13.95,49.41,1,1,1.0
59,6,113.57,27.19,106.0,61.36,1,1,1.0
59,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
59,3,315.39,1.49,384.11,108.29,1,1,1.0
60,4,0.0,16.09,8.05,49.42,1,1,1.0
60,6,100.4,33.0,106.0,54.08,1,1,1.0
60,2,95.88,0.76,223.89999999999998,60.730000000000004,1,1,1.0
60,3,315.39,1.49,384.11,108.29,1,1,1.0
